strategy,task_id,candidate_id,checked_order,accepted_by_policy,hidden_oracle_pass,semantic_regression,p_reg,cost,outcome_L0,outcome_L1,outcome_L2,outcome_L3
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::build_failure_feedback:124-137::1c56e718,658edd221c268c4e,1,True,True,0,0.0006044601323083043,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_baseline:140-167::60d0cd78,4f99c22c9ce213df,1,True,True,0,0.0017487503355368972,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,d8035aa1d4ec4d0a,1,False,True,0,0.024126924574375153,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,58c853822c77cf2b,2,False,True,0,0.41734957695007324,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,2a8ce9ee9c97c22c,3,False,True,0,0.5737116932868958,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,dacd54a66aa16910,4,False,False,1,0.6766765713691711,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,d9f4150c2247dc45,5,False,False,1,0.6816622614860535,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,706d8186c0b04029,6,False,False,1,0.6825724840164185,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,55f43d785a1aaf46,7,False,True,0,0.6995262503623962,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,d500fb9f7b81b6fa,8,False,False,1,0.7069120407104492,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,a6f97dfe9f3a5fcd,9,False,False,1,0.7101220488548279,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,c5a53a0b7cbe8b77,10,False,True,0,0.7135306596755981,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,b1baad8ea08f363b,11,False,False,1,0.7231225967407227,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,a7c65cbe3f5f482b,12,False,False,1,0.7249189019203186,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,425a3b15eb8c6089,13,False,False,1,0.7262123227119446,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,f16ba2f935980844,14,False,False,1,0.7282677888870239,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,bbf2b55305e86918,15,False,False,1,0.7315576672554016,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,15db3182b3573480,16,False,False,1,0.7359139323234558,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,1252818dfd218189,17,False,False,1,0.7436542510986328,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::run_refactorguard:170-233::d2f884ec,b3bf574c4f92aee1,18,False,False,1,0.9956761002540588,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::aggregate:236-263::aed16fba,ddab85042e687f9e,1,True,True,0,0.000549806107301265,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::save_predictions:266-270::d74204aa,f4eb4a3bf54abe54,1,True,True,0,0.00025536015164107084,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::save_summary_csv:277-283::db0ee36f,f1a641305d165ee6,1,True,True,0,0.0007070009596645832,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::plot_metric:286-301::1fb502b9,0b78389b1c16f7d0,1,True,True,0,0.00285264546982944,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::save_report:304-343::402b058d,837cfffa71146290,1,True,True,0,0.0013645471772179008,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,4c923afc9a23de19,1,False,True,0,0.0004125105624552816,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,3bd562eafe4ed387,2,False,True,0,0.432388573884964,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,17fe988c8cc31895,3,False,False,1,0.5219188332557678,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,f8d67d5ce624a4ca,4,False,False,1,0.5882886052131653,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,1b37920dbf0d3359,5,False,False,1,0.5903190970420837,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,7feb10f16bff5071,6,False,False,1,0.5967384576797485,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,a9b1d03d402c826e,7,False,True,0,0.6132166385650635,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,3bbfb8e5be378e54,8,False,True,0,0.663964033126831,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,5ebdadd9f91b50ed,9,False,False,1,0.6714372634887695,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,75653b0c6983bbff,10,False,False,1,0.6841816902160645,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,895c7a09a967275b,11,False,False,1,0.6844810247421265,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,007d18851b32518a,12,False,True,0,0.6955170631408691,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,ddd59ec99104e5f8,13,False,False,1,0.6967395544052124,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,e66caa2b811d7ec0,14,False,False,1,0.7006211280822754,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,03ba3dafbab88bee,15,False,False,1,0.7107957601547241,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,fa02f25420252238,16,False,False,1,0.7128918766975403,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,c35a57e17ecabc09,17,False,False,1,0.7186352610588074,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,02c6ec546bda8d97,18,False,False,1,0.7198789119720459,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,16ccbecd656dcdf0,19,False,False,1,0.7300393581390381,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,af22130e41bbbf1c,20,False,False,1,0.7325860857963562,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/evaluate_gpt2.py::main:346-423::2dea555e,7246834bc2390d6a,21,False,False,1,0.733603835105896,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::run:9-11::a263418f,8187cbf14d2748ab,1,True,True,0,7.144223218347179e-06,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,0e25173495331fe9,1,False,True,0,4.379872916615568e-05,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,8f9eae1736eb4d76,2,False,True,0,0.0035910082515329123,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,c3aee7c587795578,3,False,True,0,0.030230149626731873,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,9c5b38603d3a7df8,4,False,True,0,0.2327965646982193,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,dd4fe8267693d65f,5,False,False,1,0.5730499029159546,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,be2147769a8b5f92,6,False,False,1,0.5816435217857361,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,b3f841e7f15e0e39,7,False,False,1,0.6034831404685974,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,c7b89af997ee2b3d,8,False,True,0,0.6036933064460754,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,c53195cbebe7bed4,9,False,False,1,0.6061996817588806,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,a98994d3c9751b38,10,False,False,1,0.8544328212738037,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,637063dddc4c5f8a,11,False,False,1,0.9120351076126099,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,20b084406892e695,12,False,False,1,0.9190247654914856,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,6aae986fea195c09,13,False,False,1,0.9269185066223145,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,1df9bcbbf85b5ec5,14,False,False,1,0.9402962923049927,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,3c339ecbb3c25a96,15,False,False,1,0.9468981027603149,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,415716d7a80c9b0a,16,False,False,1,0.9491612911224365,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,66cb19e0ddea485d,17,False,False,1,0.9502519965171814,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,8acbd963f37a1385,18,False,False,1,0.9518172144889832,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,93791bbd86d8b396,19,False,False,1,0.954980194568634,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,cb839f7f02a44f9c,20,False,False,1,0.9552901387214661,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/run_pipeline.py::main:14-91::f5141cb3,e9c3ee985ae04504,21,False,False,1,0.9562657475471497,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::resolve_device_flags:78-82::f9ad318a,02b2ec73ed4ff8f3,1,True,True,0,0.0005033001070842147,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,edc33528df404689,1,False,True,0,0.0013694833032786846,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,7cb4d32a3d9bdd9d,2,False,True,0,0.24447038769721985,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,d9962111a306c3da,3,False,False,1,0.3080633878707886,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,80d2c41e111138a0,4,False,False,1,0.38997676968574524,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,d80c40d92da65dba,5,False,True,0,0.4612908959388733,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,9bb08c640889c7a4,6,False,False,1,0.5813174843788147,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,44e625f6b85e1995,7,False,True,0,0.5832371711730957,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,17a0304e8ca1bb05,8,False,True,0,0.5832579135894775,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,c91e38093929f79a,9,False,False,1,0.6181442141532898,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,536498be83e787db,10,False,False,1,0.6262282729148865,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,8741539365ebdab2,11,False,False,1,0.668660044670105,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,9a945c369f624ccb,12,False,False,1,0.6860642433166504,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,4c10ac684dcdb84f,13,False,False,1,0.7252447605133057,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,af428a288a1200ed,14,False,False,1,0.748622715473175,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,d1132a8f3f11acc1,15,False,False,1,0.8134021759033203,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,b97ee27a367801b8,16,False,False,1,0.8323237299919128,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,3ff90da256b8fbaf,17,False,False,1,0.9211848974227905,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,7abbb96e7c442567,18,False,False,1,0.9266462922096252,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,98dc5cbc21f984ea,19,False,False,1,0.9294549822807312,14.0,True,True,False,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,5d5aabd1723b6e18,20,False,False,1,0.9312664866447449,30.0,True,True,True,False
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::main:85-170::058be423,f88386bcb2645a19,21,False,False,1,0.9312859177589417,5.0,True,False,,
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::__init__:24-39::a437d904,1af6daf7dfef1d60,1,True,True,0,0.00014093938807491213,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::__getitem__:44-50::c0da7b8a,a110ba2336ed14f1,1,True,True,0,0.00017717861919663846,30.0,True,True,True,True
Full RefactorGuard-SC,C:/Users/zormi/Desktop/test gpt2/test_for_refactoring/train_gpt2.py::__call__:57-75::e6d8f0c1,f9901228da9c59c3,1,True,True,0,0.0021166307851672173,30.0,True,True,True,True
